Time,Device name,Chip Time(),Angle X(°)
 12:33:24.832,fe:77:90:13:0e:6b, 2015-01-01 00:24:28.270, -2.455,
 12:33:24.895,fe:77:90:13:0e:6b, 2015-01-01 00:24:28.270, -2.681,
 12:33:24.928,cd:75:20:e1:ef:ef, 2015-01-01 00:24:08.405, -2.752,
 12:33:25.013,fe:77:90:13:0e:6b, 2015-01-01 00:24:28.270, -2.807,
 12:33:25.044,cd:75:20:e1:ef:ef, 2015-01-01 00:24:08.760, -2.477,
 12:33:25.102,fe:77:90:13:0e:6b, 2015-01-01 00:24:28.745, -2.988,
 12:33:25.135,cd:75:20:e1:ef:ef, 2015-01-01 00:24:08.760, -2.357,
 12:33:25.222,fe:77:90:13:0e:6b, 2015-01-01 00:24:28.745, -2.988,
 12:33:25.225,cd:75:20:e1:ef:ef, 2015-01-01 00:24:08.760, -2.494,
 12:33:25.283,fe:77:90:13:0e:6b, 2015-01-01 00:24:28.745, -3.043,
 12:33:25.376,cd:75:20:e1:ef:ef, 2015-01-01 00:24:08.760, -2.659,
 12:33:25.405,fe:77:90:13:0e:6b, 2015-01-01 00:24:28.745, -3.219,
 12:33:25.436,cd:75:20:e1:ef:ef, 2015-01-01 00:24:09.150, -2.9,
 12:33:25.493,fe:77:90:13:0e:6b, 2015-01-01 00:24:29.100, -3.224,
 12:33:25.555,cd:75:20:e1:ef:ef, 2015-01-01 00:24:09.150, -2.911,
 12:33:25.612,fe:77:90:13:0e:6b, 2015-01-01 00:24:29.100, -3.23,
 12:33:25.617,cd:75:20:e1:ef:ef, 2015-01-01 00:24:09.150, -2.763,
 12:33:25.704,fe:77:90:13:0e:6b, 2015-01-01 00:24:29.100, -3.235,
 12:33:25.738,cd:75:20:e1:ef:ef, 2015-01-01 00:24:09.150, -2.697,
 12:33:25.823,fe:77:90:13:0e:6b, 2015-01-01 00:24:29.460, -3.235,
 12:33:25.824,cd:75:20:e1:ef:ef, 2015-01-01 00:24:09.505, -2.851,
 12:33:25.913,fe:77:90:13:0e:6b, 2015-01-01 00:24:29.460, -3.246,
 12:33:25.945,cd:75:20:e1:ef:ef, 2015-01-01 00:24:09.505, -3.021,
 12:33:26.035,fe:77:90:13:0e:6b, 2015-01-01 00:24:29.460, -3.241,
 12:33:26.068,cd:75:20:e1:ef:ef, 2015-01-01 00:24:09.505, -2.697,
 12:33:26.095,fe:77:90:13:0e:6b, 2015-01-01 00:24:29.460, -3.235,
 12:33:26.155,cd:75:20:e1:ef:ef, 2015-01-01 00:24:09.505, -2.433,
