Time,Device name,Chip Time(),Angle X(°)
 12:19:31.072,fe:77:90:13:0e:6b, 2015-01-01 00:12:37.520, -15.068,
 12:19:31.134,cd:75:20:e1:ef:ef, 2015-01-01 00:12:31.505, -3.076,
 12:19:31.161,fe:77:90:13:0e:6b, 2015-01-01 00:12:37.935, -13.969,
 12:19:31.224,cd:75:20:e1:ef:ef, 2015-01-01 00:12:31.505, -3.604,
 12:19:31.281,fe:77:90:13:0e:6b, 2015-01-01 00:12:37.935, -13.804,
 12:19:31.315,cd:75:20:e1:ef:ef, 2015-01-01 00:12:31.890, -4.191,
 12:19:31.372,fe:77:90:13:0e:6b, 2015-01-01 00:12:37.935, -13.793,
 12:19:31.404,cd:75:20:e1:ef:ef, 2015-01-01 00:12:31.890, -4.488,
 12:19:31.493,fe:77:90:13:0e:6b, 2015-01-01 00:12:37.935, -14.387,
 12:19:31.494,cd:75:20:e1:ef:ef, 2015-01-01 00:12:31.890, -4.433,
 12:19:31.552,fe:77:90:13:0e:6b, 2015-01-01 00:12:38.325, -14.403,
 12:19:31.614,cd:75:20:e1:ef:ef, 2015-01-01 00:12:32.280, -4.834,
 12:19:31.671,fe:77:90:13:0e:6b, 2015-01-01 00:12:38.325, -14.436,
 12:19:31.705,cd:75:20:e1:ef:ef, 2015-01-01 00:12:32.280, -5.685,
 12:19:31.761,fe:77:90:13:0e:6b, 2015-01-01 00:12:38.325, -14.474,
 12:19:31.825,cd:75:20:e1:ef:ef, 2015-01-01 00:12:32.280, -7.52,
 12:19:31.912,fe:77:90:13:0e:6b, 2015-01-01 00:12:38.680, -14.304,
 12:19:31.915,cd:75:20:e1:ef:ef, 2015-01-01 00:12:32.280, -10.728,
 12:19:32.002,fe:77:90:13:0e:6b, 2015-01-01 00:12:38.680, -13.42,
 12:19:32.035,cd:75:20:e1:ef:ef, 2015-01-01 00:12:32.280, -12.92,
 12:19:32.092,fe:77:90:13:0e:6b, 2015-01-01 00:12:38.680, -12.305,
 12:19:32.093,cd:75:20:e1:ef:ef, 2015-01-01 00:12:32.695, -14.557,
 12:19:32.152,fe:77:90:13:0e:6b, 2015-01-01 00:12:38.680, -10.525,
 12:19:32.214,cd:75:20:e1:ef:ef, 2015-01-01 00:12:32.695, -16.776,
 12:19:32.302,fe:77:90:13:0e:6b, 2015-01-01 00:12:38.680, -8.937,
 12:19:32.304,cd:75:20:e1:ef:ef, 2015-01-01 00:12:32.695, -18.902,
 12:19:32.361,fe:77:90:13:0e:6b, 2015-01-01 00:12:39.095, -7.987,
 12:19:32.424,cd:75:20:e1:ef:ef, 2015-01-01 00:12:32.695, -20.786,
 12:19:32.482,fe:77:90:13:0e:6b, 2015-01-01 00:12:39.095, -7.438,
 12:19:32.514,cd:75:20:e1:ef:ef, 2015-01-01 00:12:33.085, -21.819,
 12:19:32.572,fe:77:90:13:0e:6b, 2015-01-01 00:12:39.095, -6.866,
 12:19:32.666,cd:75:20:e1:ef:ef, 2015-01-01 00:12:33.085, -22.198,
 12:19:32.722,fe:77:90:13:0e:6b, 2015-01-01 00:12:39.095, -6.482,
 12:19:32.724,cd:75:20:e1:ef:ef, 2015-01-01 00:12:33.085, -22.225,
 12:19:32.781,fe:77:90:13:0e:6b, 2015-01-01 00:12:39.515, -6.037,
