Time,Device name,Chip Time(),Angle X(°)
 12:01:44.706,cd:75:20:e1:ef:ef, 2015-01-01 00:16:43.045, -30.954,
 12:01:44.731,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:41.295, -28.098,
 12:01:44.821,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:41.295, -29.592,
 12:01:44.886,cd:75:20:e1:ef:ef, 2015-01-01 00:16:43.045, -31.196,
 12:01:44.916,cd:75:20:e1:ef:ef, 2015-01-01 00:16:43.045, -29.916,
 12:01:44.941,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:41.295, -30.921,
 12:01:45.006,cd:75:20:e1:ef:ef, 2015-01-01 00:16:43.045, -28.433,
 12:01:45.030,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:41.740, -32.937,
 12:01:45.066,cd:75:20:e1:ef:ef, 2015-01-01 00:16:43.045, -27.213,
 12:01:45.151,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:41.740, -32.157,
 12:01:45.211,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:41.740, -32.344,
 12:01:45.246,cd:75:20:e1:ef:ef, 2015-01-01 00:16:43.580, -27.076,
 12:01:45.276,cd:75:20:e1:ef:ef, 2015-01-01 00:16:43.580, -26.779,
 12:01:45.392,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:41.740, -33.08,
 12:01:45.422,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:42.095, -33.014,
 12:01:45.542,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:42.095, -31.679,
 12:01:45.547,cd:75:20:e1:ef:ef, 2015-01-01 00:16:43.580, -26.752,
 12:01:45.606,cd:75:20:e1:ef:ef, 2015-01-01 00:16:43.580, -26.257,
 12:01:45.631,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:42.095, -30.894,
 12:01:45.785,cd:75:20:e1:ef:ef, 2015-01-01 00:16:43.580, -24.868,
 12:01:45.845,cd:75:20:e1:ef:ef, 2015-01-01 00:16:44.120, -23.038,
 12:01:45.901,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:42.485, -30.663,
 12:01:45.901,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:42.485, -32.168,
 12:01:45.906,cd:75:20:e1:ef:ef, 2015-01-01 00:16:44.120, -21.302,
 12:01:45.906,cd:75:20:e1:ef:ef, 2015-01-01 00:16:44.120, -20.325,
 12:01:45.961,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:42.485, -33.195,
 12:01:45.996,cd:75:20:e1:ef:ef, 2015-01-01 00:16:44.120, -20.116,
 12:01:46.022,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:42.485, -33.305,
 12:01:46.087,cd:75:20:e1:ef:ef, 2015-01-01 00:16:44.120, -20.462,
 12:01:46.141,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:42.485, -33.854,
 12:01:46.261,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:42.960, -33.717,
 12:01:46.296,cd:75:20:e1:ef:ef, 2015-01-01 00:16:44.120, -20.352,
 12:01:46.297,cd:75:20:e1:ef:ef, 2015-01-01 00:16:44.120, -20.27,
 12:01:46.350,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:42.960, -34.464,
 12:01:46.417,cd:75:20:e1:ef:ef, 2015-01-01 00:16:44.120, -19.193,
 12:01:46.441,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:42.960, -34.047,
 12:01:46.475,cd:75:20:e1:ef:ef, 2015-01-01 00:16:44.865, -19.644,
 12:01:46.561,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:42.960, -34.634,
 12:01:46.621,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:42.960, -33.865,
 12:01:46.716,cd:75:20:e1:ef:ef, 2015-01-01 00:16:44.865, -18.798,
 12:01:46.771,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:43.380, -32.932,
 12:01:46.776,cd:75:20:e1:ef:ef, 2015-01-01 00:16:44.865, -18.133,
 12:01:46.831,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:43.380, -32.053,
 12:01:46.865,cd:75:20:e1:ef:ef, 2015-01-01 00:16:44.865, -17.232,
 12:01:46.897,cd:75:20:e1:ef:ef, 2015-01-01 00:16:44.865, -16.144,
 12:01:46.951,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:43.380, -33.459,
 12:01:47.016,cd:75:20:e1:ef:ef, 2015-01-01 00:16:44.865, -15.233,
 12:01:47.041,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:43.735, -34.404,
 12:01:47.136,cd:75:20:e1:ef:ef, 2015-01-01 00:16:45.460, -15.298,
 12:01:47.162,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:43.735, -34.376,
 12:01:47.252,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:43.735, -33.283,
 12:01:47.256,cd:75:20:e1:ef:ef, 2015-01-01 00:16:45.460, -15.98,
 12:01:47.317,cd:75:20:e1:ef:ef, 2015-01-01 00:16:45.460, -16.304,
 12:01:47.373,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:43.735, -32.651,
 12:01:47.431,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:44.125, -32.789,
 12:01:47.466,cd:75:20:e1:ef:ef, 2015-01-01 00:16:45.460, -16.342,
 12:01:47.551,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:44.125, -31.816,
 12:01:47.585,cd:75:20:e1:ef:ef, 2015-01-01 00:16:45.965, -16.567,
 12:01:47.671,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:44.125, -32.097,
 12:01:47.676,cd:75:20:e1:ef:ef, 2015-01-01 00:16:45.965, -16.584,
 12:01:47.706,cd:75:20:e1:ef:ef, 2015-01-01 00:16:45.965, -15.667,
 12:01:47.761,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:44.125, -30.646,
 12:01:47.826,cd:75:20:e1:ef:ef, 2015-01-01 00:16:45.965, -15.502,
 12:01:47.851,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:44.510, -29.614,
 12:01:47.916,cd:75:20:e1:ef:ef, 2015-01-01 00:16:45.965, -14.299,
 12:01:47.972,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:44.510, -27.609,
 12:01:48.007,cd:75:20:e1:ef:ef, 2015-01-01 00:16:46.380, -13.096,
 12:01:48.031,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:44.510, -27.246,
 12:01:48.096,cd:75:20:e1:ef:ef, 2015-01-01 00:16:46.380, -11.942,
 12:01:48.182,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:44.510, -26.774,
