Time,Device name,Chip Time(),Angle X(°)
 12:13:42.892,fe:77:90:13:0e:6b, 2015-01-01 00:06:52.265, -34.349,
 12:13:42.925,cd:75:20:e1:ef:ef, 2015-01-01 00:06:45.980, 0.115,
 12:13:43.012,fe:77:90:13:0e:6b, 2015-01-01 00:06:52.265, -29.669,
 12:13:43.014,cd:75:20:e1:ef:ef, 2015-01-01 00:06:45.980, 0.313,
 12:13:43.101,fe:77:90:13:0e:6b, 2015-01-01 00:06:52.265, -23.648,
 12:13:43.133,cd:75:20:e1:ef:ef, 2015-01-01 00:06:46.485, 0.385,
 12:13:43.221,fe:77:90:13:0e:6b, 2015-01-01 00:06:52.265, -17.748,
 12:13:43.224,cd:75:20:e1:ef:ef, 2015-01-01 00:06:46.485, 0.544,
 12:13:43.312,fe:77:90:13:0e:6b, 2015-01-01 00:06:52.265, -12.42,
 12:13:43.345,cd:75:20:e1:ef:ef, 2015-01-01 00:06:46.485, 0.72,
 12:13:43.405,cd:75:20:e1:ef:ef, 2015-01-01 00:06:46.485, 0.873,
 12:13:43.432,fe:77:90:13:0e:6b, 2015-01-01 00:06:52.800, -7.795,
 12:13:43.522,fe:77:90:13:0e:6b, 2015-01-01 00:06:52.800, -3.917,
 12:13:43.553,cd:75:20:e1:ef:ef, 2015-01-01 00:06:46.485, 0.95,
 12:13:43.613,fe:77:90:13:0e:6b, 2015-01-01 00:06:52.800, -0.725,
 12:13:43.614,cd:75:20:e1:ef:ef, 2015-01-01 00:06:46.900, 0.901,
 12:13:43.701,fe:77:90:13:0e:6b, 2015-01-01 00:06:53.160, 2.379,
 12:13:43.733,cd:75:20:e1:ef:ef, 2015-01-01 00:06:46.900, 0.698,
 12:13:43.821,fe:77:90:13:0e:6b, 2015-01-01 00:06:53.160, 5.389,
 12:13:43.824,cd:75:20:e1:ef:ef, 2015-01-01 00:06:46.900, 0.533,
 12:13:43.912,fe:77:90:13:0e:6b, 2015-01-01 00:06:53.160, 7.443,
 12:13:43.943,cd:75:20:e1:ef:ef, 2015-01-01 00:06:47.260, 0.489,
 12:13:44.033,fe:77:90:13:0e:6b, 2015-01-01 00:06:53.485, 9.212,
 12:13:44.034,cd:75:20:e1:ef:ef, 2015-01-01 00:06:47.260, 0.445,
 12:13:44.121,fe:77:90:13:0e:6b, 2015-01-01 00:06:53.485, 11.288,
 12:13:44.184,cd:75:20:e1:ef:ef, 2015-01-01 00:06:47.260, 0.286,
 12:13:44.214,cd:75:20:e1:ef:ef, 2015-01-01 00:06:47.260, 0.28,
 12:13:44.242,fe:77:90:13:0e:6b, 2015-01-01 00:06:53.485, 13.112,
 12:13:44.303,fe:77:90:13:0e:6b, 2015-01-01 00:06:53.485, 14.09,
 12:13:44.334,cd:75:20:e1:ef:ef, 2015-01-01 00:06:47.615, 0.269,
 12:13:44.421,fe:77:90:13:0e:6b, 2015-01-01 00:06:53.845, 14.854,
 12:13:44.454,cd:75:20:e1:ef:ef, 2015-01-01 00:06:47.615, 0.264,
 12:13:44.511,fe:77:90:13:0e:6b, 2015-01-01 00:06:53.845, 15.189,
 12:13:44.545,cd:75:20:e1:ef:ef, 2015-01-01 00:06:47.615, 0.275,
 12:13:44.631,fe:77:90:13:0e:6b, 2015-01-01 00:06:53.845, 15.106,
 12:13:44.634,cd:75:20:e1:ef:ef, 2015-01-01 00:06:47.615, 0.401,
 12:13:44.722,fe:77:90:13:0e:6b, 2015-01-01 00:06:53.845, 14.002,
 12:13:44.754,cd:75:20:e1:ef:ef, 2015-01-01 00:06:48.035, 0.489,
 12:13:44.814,cd:75:20:e1:ef:ef, 2015-01-01 00:06:48.035, 0.549,
 12:13:44.871,fe:77:90:13:0e:6b, 2015-01-01 00:06:54.230, 14.145,
 12:13:44.902,fe:77:90:13:0e:6b, 2015-01-01 00:06:54.230, 14.057,
 12:13:44.964,cd:75:20:e1:ef:ef, 2015-01-01 00:06:48.035, 0.61,
 12:13:45.023,fe:77:90:13:0e:6b, 2015-01-01 00:06:54.230, 13.771,
 12:13:45.025,cd:75:20:e1:ef:ef, 2015-01-01 00:06:48.035, 0.643,
 12:13:45.111,fe:77:90:13:0e:6b, 2015-01-01 00:06:54.560, 13.826,
 12:13:45.144,cd:75:20:e1:ef:ef, 2015-01-01 00:06:48.420, 0.555,
 12:13:45.231,fe:77:90:13:0e:6b, 2015-01-01 00:06:54.560, 13.793,
 12:13:45.235,cd:75:20:e1:ef:ef, 2015-01-01 00:06:48.420, 0.439,
 12:13:45.322,fe:77:90:13:0e:6b, 2015-01-01 00:06:54.560, 13.376,
 12:13:45.354,cd:75:20:e1:ef:ef, 2015-01-01 00:06:48.420, 0.308,
 12:13:45.444,fe:77:90:13:0e:6b, 2015-01-01 00:06:54.560, 12.667,
 12:13:45.444,cd:75:20:e1:ef:ef, 2015-01-01 00:06:48.420, 0.192,
 12:13:45.531,fe:77:90:13:0e:6b, 2015-01-01 00:06:54.885, 12.167,
 12:13:45.564,cd:75:20:e1:ef:ef, 2015-01-01 00:06:48.780, -0.176,
 12:13:45.626,cd:75:20:e1:ef:ef, 2015-01-01 00:06:48.780, -0.412,
 12:13:45.652,fe:77:90:13:0e:6b, 2015-01-01 00:06:54.885, 11.635,
 12:13:45.712,fe:77:90:13:0e:6b, 2015-01-01 00:06:54.885, 10.602,
 12:13:45.744,cd:75:20:e1:ef:ef, 2015-01-01 00:06:48.780, -0.412,
 12:13:45.833,cd:75:20:e1:ef:ef, 2015-01-01 00:06:49.165, -0.406,
 12:13:45.861,fe:77:90:13:0e:6b, 2015-01-01 00:06:54.885, 9.399,
 12:13:45.922,fe:77:90:13:0e:6b, 2015-01-01 00:06:55.300, 7.509,
 12:13:45.955,cd:75:20:e1:ef:ef, 2015-01-01 00:06:49.165, -0.401,
 12:13:46.042,fe:77:90:13:0e:6b, 2015-01-01 00:06:55.300, 4.856,
 12:13:46.073,cd:75:20:e1:ef:ef, 2015-01-01 00:06:49.165, -0.406,
 12:13:46.163,fe:77:90:13:0e:6b, 2015-01-01 00:06:55.300, 1.994,
 12:13:46.168,cd:75:20:e1:ef:ef, 2015-01-01 00:06:49.165, -0.412,
 12:13:46.226,cd:75:20:e1:ef:ef, 2015-01-01 00:06:49.165, -0.341,
 12:13:46.252,fe:77:90:13:0e:6b, 2015-01-01 00:06:55.300, -0.835,
 12:13:46.342,fe:77:90:13:0e:6b, 2015-01-01 00:06:55.690, -3.73,
 12:13:46.344,cd:75:20:e1:ef:ef, 2015-01-01 00:06:49.580, -0.137,
 12:13:46.434,cd:75:20:e1:ef:ef, 2015-01-01 00:06:49.580, -0.143,
 12:13:46.462,fe:77:90:13:0e:6b, 2015-01-01 00:06:55.690, -6.762,
 12:13:46.523,fe:77:90:13:0e:6b, 2015-01-01 00:06:55.690, -10.102,
 12:13:46.554,cd:75:20:e1:ef:ef, 2015-01-01 00:06:49.580, -0.082,
 12:13:46.644,fe:77:90:13:0e:6b, 2015-01-01 00:06:55.690, -13.453,
 12:13:46.645,cd:75:20:e1:ef:ef, 2015-01-01 00:06:49.940, 0.033,
 12:13:46.732,fe:77:90:13:0e:6b, 2015-01-01 00:06:56.105, -16.875,
 12:13:46.764,cd:75:20:e1:ef:ef, 2015-01-01 00:06:49.940, 0.06,
 12:13:46.826,cd:75:20:e1:ef:ef, 2015-01-01 00:06:49.940, 0.044,
 12:13:46.881,fe:77:90:13:0e:6b, 2015-01-01 00:06:56.105, -20.264,
 12:13:46.942,fe:77:90:13:0e:6b, 2015-01-01 00:06:56.105, -23.483,
 12:13:46.974,cd:75:20:e1:ef:ef, 2015-01-01 00:06:49.940, -0.154,
 12:13:47.033,cd:75:20:e1:ef:ef, 2015-01-01 00:06:50.300, -0.566,
 12:13:47.062,fe:77:90:13:0e:6b, 2015-01-01 00:06:56.105, -25.763,
 12:13:47.122,fe:77:90:13:0e:6b, 2015-01-01 00:06:56.495, -27.109,
 12:13:47.154,cd:75:20:e1:ef:ef, 2015-01-01 00:06:50.300, -0.862,
 12:13:47.242,fe:77:90:13:0e:6b, 2015-01-01 00:06:56.495, -29.74,
 12:13:47.245,cd:75:20:e1:ef:ef, 2015-01-01 00:06:50.300, -0.846,
 12:13:47.332,fe:77:90:13:0e:6b, 2015-01-01 00:06:56.495, -32.031,
 12:13:47.363,cd:75:20:e1:ef:ef, 2015-01-01 00:06:50.685, -0.923,
 12:13:47.451,fe:77:90:13:0e:6b, 2015-01-01 00:06:56.880, -33.865,
 12:13:47.453,cd:75:20:e1:ef:ef, 2015-01-01 00:06:50.685, -0.956,
 12:13:47.542,fe:77:90:13:0e:6b, 2015-01-01 00:06:56.880, -35.662,
 12:13:47.604,cd:75:20:e1:ef:ef, 2015-01-01 00:06:50.685, -0.945,
 12:13:47.638,cd:75:20:e1:ef:ef, 2015-01-01 00:06:50.685, -1.011,
 12:13:47.662,fe:77:90:13:0e:6b, 2015-01-01 00:06:56.880, -36.722,
 12:13:47.723,fe:77:90:13:0e:6b, 2015-01-01 00:06:56.880, -38.084,
 12:13:47.757,cd:75:20:e1:ef:ef, 2015-01-01 00:06:50.685, -1.011,
 12:13:47.845,fe:77:90:13:0e:6b, 2015-01-01 00:06:56.880, -40.254,
 12:13:47.845,cd:75:20:e1:ef:ef, 2015-01-01 00:06:51.100, -1.016,
 12:13:47.933,fe:77:90:13:0e:6b, 2015-01-01 00:06:57.300, -41.677,
 12:13:47.964,cd:75:20:e1:ef:ef, 2015-01-01 00:06:51.100, -1.126,
 12:13:48.051,fe:77:90:13:0e:6b, 2015-01-01 00:06:57.300, -42.369,
 12:13:48.054,cd:75:20:e1:ef:ef, 2015-01-01 00:06:51.100, -1.192,
 12:13:48.142,fe:77:90:13:0e:6b, 2015-01-01 00:06:57.300, -43.687,
 12:13:48.174,cd:75:20:e1:ef:ef, 2015-01-01 00:06:51.460, -1.033,
 12:13:48.260,fe:77:90:13:0e:6b, 2015-01-01 00:06:57.685, -45.703,
 12:13:48.264,cd:75:20:e1:ef:ef, 2015-01-01 00:06:51.460, -0.829,
 12:13:48.352,fe:77:90:13:0e:6b, 2015-01-01 00:06:57.685, -46.956,
 12:13:48.384,cd:75:20:e1:ef:ef, 2015-01-01 00:06:51.460, -0.857,
 12:13:48.444,cd:75:20:e1:ef:ef, 2015-01-01 00:06:51.460, -0.945,
 12:13:48.472,fe:77:90:13:0e:6b, 2015-01-01 00:06:57.685, -47.867,
 12:13:48.532,fe:77:90:13:0e:6b, 2015-01-01 00:06:57.685, -48.279,
 12:13:48.565,cd:75:20:e1:ef:ef, 2015-01-01 00:06:51.460, -0.972,
 12:13:48.654,cd:75:20:e1:ef:ef, 2015-01-01 00:06:51.905, -0.994,
 12:13:48.655,fe:77:90:13:0e:6b, 2015-01-01 00:06:57.685, -49.779,
 12:13:48.741,fe:77:90:13:0e:6b, 2015-01-01 00:06:58.100, -49.834,
 12:13:48.774,cd:75:20:e1:ef:ef, 2015-01-01 00:06:51.905, -0.994,
 12:13:48.862,fe:77:90:13:0e:6b, 2015-01-01 00:06:58.100, -49.889,
 12:13:48.864,cd:75:20:e1:ef:ef, 2015-01-01 00:06:51.905, -1.011,
 12:13:48.955,fe:77:90:13:0e:6b, 2015-01-01 00:06:58.100, -49.818,
 12:13:48.988,cd:75:20:e1:ef:ef, 2015-01-01 00:06:51.905, -0.972,
 12:13:49.045,cd:75:20:e1:ef:ef, 2015-01-01 00:06:52.325, -0.939,
 12:13:49.072,fe:77:90:13:0e:6b, 2015-01-01 00:06:58.460, -49.642,
 12:13:49.162,fe:77:90:13:0e:6b, 2015-01-01 00:06:58.460, -49.603,
 12:13:49.194,cd:75:20:e1:ef:ef, 2015-01-01 00:06:52.325, -0.906,
 12:13:49.254,cd:75:20:e1:ef:ef, 2015-01-01 00:06:52.325, -0.972,
 12:13:49.254,fe:77:90:13:0e:6b, 2015-01-01 00:06:58.460, -49.362,
 12:13:49.343,fe:77:90:13:0e:6b, 2015-01-01 00:06:58.460, -47.587,
 12:13:49.375,cd:75:20:e1:ef:ef, 2015-01-01 00:06:52.325, -0.994,
 12:13:49.462,fe:77:90:13:0e:6b, 2015-01-01 00:06:58.815, -43.484,
 12:13:49.463,cd:75:20:e1:ef:ef, 2015-01-01 00:06:52.740, -1.011,
