Time,Device name,Chip Time(),Angle X(°)
 12:13:00.473,cd:75:20:e1:ef:ef, 2015-01-01 00:06:04.065, -0.582,
 12:13:00.504,cd:75:20:e1:ef:ef, 2015-01-01 00:06:04.065, -0.478,
 12:13:00.531,fe:77:90:13:0e:6b, 2015-01-01 00:06:10.085, -62.446,
 12:13:00.591,fe:77:90:13:0e:6b, 2015-01-01 00:06:10.085, -63.353,
 12:13:00.624,cd:75:20:e1:ef:ef, 2015-01-01 00:06:04.065, -0.549,
 12:13:00.713,fe:77:90:13:0e:6b, 2015-01-01 00:06:10.085, -63.649,
 12:13:00.745,cd:75:20:e1:ef:ef, 2015-01-01 00:06:04.065, -0.544,
 12:13:00.801,fe:77:90:13:0e:6b, 2015-01-01 00:06:10.500, -63.534,
 12:13:00.834,cd:75:20:e1:ef:ef, 2015-01-01 00:06:04.065, -0.527,
 12:13:00.922,fe:77:90:13:0e:6b, 2015-01-01 00:06:10.500, -63.375,
 12:13:00.925,cd:75:20:e1:ef:ef, 2015-01-01 00:06:04.515, -0.489,
 12:13:01.012,fe:77:90:13:0e:6b, 2015-01-01 00:06:10.500, -63.215,
 12:13:01.045,cd:75:20:e1:ef:ef, 2015-01-01 00:06:04.515, -0.461,
 12:13:01.105,cd:75:20:e1:ef:ef, 2015-01-01 00:06:04.515, -0.439,
 12:13:01.131,fe:77:90:13:0e:6b, 2015-01-01 00:06:10.860, -63.21,
 12:13:01.223,fe:77:90:13:0e:6b, 2015-01-01 00:06:10.860, -63.226,
 12:13:01.224,cd:75:20:e1:ef:ef, 2015-01-01 00:06:04.515, -0.439,
 12:13:01.343,fe:77:90:13:0e:6b, 2015-01-01 00:06:10.860, -63.254,
 12:13:01.345,cd:75:20:e1:ef:ef, 2015-01-01 00:06:04.900, -0.335,
 12:13:01.432,fe:77:90:13:0e:6b, 2015-01-01 00:06:10.860, -63.254,
 12:13:01.434,cd:75:20:e1:ef:ef, 2015-01-01 00:06:04.900, -0.308,
